datadate,단가(원),거래량,거래대금(원),경매건수,도매시장코드,도매법인코드,산지코드 ,해당일자_전체평균가격(원)
20130930,5654.34,14.0,79279.2,1.0,250001.0,25000102.0,325.0,2892.743871767623
20130930,1751.75,60.0,104895.0,1.0,250001.0,25000102.0,367.0,2892.743871767623
20130930,1728.27,65.0,112312.2,7.0,350402.0,35040202.0,580.0,2892.743871767623
20130930,2617.38,80.0,210210.0,3.0,380303.0,38030301.0,225.0,2892.743871767623
20130930,1798.2,16.0,28771.2,1.0,240001.0,24000103.0,506.0,2892.743871767623
20130930,2462.46,50.0,123123.0,2.0,220001.0,22000104.0,250.0,2892.743871767623
20130930,2502.5,40.0,100100.0,1.0,110001.0,11000103.0,355.0,2892.743871767623
20130930,3256.74,36.0,117082.8,2.0,240001.0,24000102.0,568.0,2892.743871767623
20130930,1501.5,6.0,8991.0,1.0,220001.0,22000104.0,233.0,2892.743871767623
20130930,3696.3,4.0,14814.8,1.0,240004.0,24000403.0,506.0,2892.743871767623
20130930,1501.5,12.0,17982.0,1.0,230003.0,23000303.0,800.0,2892.743871767623
20130930,3746.25,16.0,59940.0,2.0,340101.0,34010102.0,901.0,2892.743871767623
20130930,1381.38,24.0,33033.0,1.0,350301.0,35030101.0,570.0,2892.743871767623
20130930,3446.55,20.0,69069.0,3.0,230001.0,23000103.0,343.0,2892.743871767623
20130930,3753.75,4.0,15015.0,1.0,110001.0,11000102.0,138.0,2892.743871767623
20130930,3696.3,180.0,666666.0,1.0,110001.0,11000102.0,356.0,2892.743871767623
20130930,4485.51,114.0,510988.5,2.0,110001.0,11000102.0,343.0,2892.743871767623
20130930,3246.75,8.0,26026.0,1.0,230003.0,23000303.0,340.0,2892.743871767623
20130930,3003.0,4.0,11988.0,1.0,230003.0,23000303.0,486.0,2892.743871767623
20130930,2002.0,4.0,7992.0,1.0,230003.0,23000303.0,343.0,2892.743871767623
20130930,3476.52,180.0,625374.0,3.0,230003.0,23000303.0,340.0,2892.743871767623
20130930,3516.48,24.0,84684.6,1.0,310901.0,31090101.0,200.0,2892.743871767623
20130930,4745.25,32.0,151848.0,2.0,230001.0,23000102.0,343.0,2892.743871767623
20130930,880.88,48.0,42042.0,2.0,360301.0,36030102.0,540.0,2892.743871767623
20130930,1778.22,100.0,178321.5,3.0,310401.0,31040101.0,901.0,2892.743871767623
20131001,1751.75,32.0,56056.0,1.0,240001.0,24000101.0,597.0,1644.5
20131001,1498.5,24.0,36036.0,1.0,350402.0,35040202.0,580.0,1644.5
20131002,500.5,28.0,13986.0,2.0,240004.0,24000401.0,515.0,2942.93719011487
20131002,3563.56,614.0,2189437.25,16.0,230003.0,23000303.0,367.0,2942.93719011487
20131002,2652.65,20.0,53053.0,3.0,230003.0,23000301.0,486.0,2942.93719011487
20131002,3996.0,80.0,320320.0,1.0,230001.0,23000103.0,413.0,2942.93719011487
20131002,1521.52,32.0,48751.2,1.0,350301.0,35030101.0,570.0,2942.93719011487
20131002,5014.98,102.0,510988.5,4.0,110001.0,11000102.0,138.0,2942.93719011487
20131002,2057.94,8.0,16516.5,1.0,110008.0,11000802.0,250.0,2942.93719011487
20131002,2382.38,48.0,114114.0,1.0,311201.0,31120106.0,209.0,2942.93719011487
20131002,2602.6,228.0,591408.0,4.0,310101.0,31010102.0,250.0,2942.93719011487
20131002,1748.25,148.0,259259.0,1.0,110008.0,11000802.0,336.0,2942.93719011487
20131002,3186.81,24.0,76576.5,1.0,311201.0,31120103.0,209.0,2942.93719011487
20131002,3823.82,28.0,106992.9,1.0,240001.0,24000102.0,250.0,2942.93719011487
20131002,2702.7,30.0,80919.0,1.0,220001.0,22000104.0,250.0,2942.93719011487
20131002,2502.5,8.0,20020.0,1.0,380303.0,38030302.0,225.0,2942.93719011487
20131002,9119.11,24.0,218878.66,2.0,250003.0,25000301.0,950.0,2942.93719011487
20131002,2612.61,1339.0,3498394.9,16.0,220001.0,22000104.0,920.0,2942.93719011487
20131002,2617.38,4.0,10489.5,1.0,350101.0,35010101.0,561.0,2942.93719011487
20131002,2002.0,2.0,4004.0,1.0,230003.0,23000303.0,232.0,2942.93719011487
20131002,3516.48,108.0,380567.187,1.0,310901.0,31090105.0,320.0,2942.93719011487
20131002,2672.67,1880.0,5007487.5,28.0,311201.0,31120106.0,250.0,2942.93719011487
20131002,3373.37,500.0,1687686.0,5.0,230003.0,23000302.0,250.0,2942.93719011487
20131002,2767.23,932.0,2582680.1,12.0,110008.0,11000802.0,330.0,2942.93719011487
20131002,1001.0,20.0,19980.0,1.0,371501.0,37150101.0,769.0,2942.93719011487
20131002,1581.58,16.0,25174.8,1.0,310401.0,31040101.0,901.0,2942.93719011487
20131002,1148.85,40.0,45954.0,1.0,230003.0,23000303.0,340.0,2942.93719011487
20131002,4004.0,16.0,64064.0,1.0,230003.0,23000303.0,340.0,2942.93719011487
20131002,1378.62,48.0,65934.0,1.0,110001.0,11000102.0,355.0,2942.93719011487
20131002,2087.91,68.0,141858.0,3.0,311201.0,31120106.0,252.0,2942.93719011487
20131002,1498.5,20.0,30030.0,1.0,371501.0,37150102.0,769.0,2942.93719011487
20131002,2957.04,480.0,1420578.0,7.0,220001.0,22000104.0,367.0,2942.93719011487
20131002,1918.08,196.0,376922.7,4.0,380101.0,38010102.0,390.0,2942.93719011487
20131002,2857.14,272.0,777222.0,9.0,230001.0,23000101.0,486.0,2942.93719011487
20131002,3003.0,2.0,5994.0,1.0,220001.0,22000103.0,597.0,2942.93719011487
20131002,13343.33,3.0,40040.0,1.0,250001.0,25000102.0,320.0,2942.93719011487
20131002,3103.1,52.0,161038.8,1.0,220001.0,22000104.0,920.0,2942.93719011487
20131002,1751.75,8.0,14014.0,1.0,350301.0,35030101.0,570.0,2942.93719011487
20131002,2067.93,264.0,546652.8,6.0,380101.0,38010101.0,390.0,2942.93719011487
20131002,2002.0,88.0,175824.0,1.0,220001.0,22000104.0,200.0,2942.93719011487
20131002,3173.17,120.0,380380.0,3.0,380303.0,38030302.0,702.0,2942.93719011487
20131002,2622.62,4.0,10489.5,1.0,310101.0,31010101.0,343.0,2942.93719011487
20131002,4534.53,36.0,162837.0,2.0,230001.0,23000102.0,343.0,2942.93719011487
20131002,5005.0,4.0,19980.0,1.0,230001.0,23000102.0,905.0,2942.93719011487
20131002,2557.44,20.0,51151.1,2.0,110001.0,11000102.0,343.0,2942.93719011487
20131002,5945.94,177.0,1050448.5,2.0,110001.0,11000102.0,356.0,2942.93719011487
20131002,3716.28,104.0,387787.4,1.0,330101.0,33010101.0,361.0,2942.93719011487
20131002,2552.55,124.0,316516.2,1.0,311201.0,31120103.0,250.0,2942.93719011487
20131002,3753.75,92.0,344655.0,2.0,230001.0,23000104.0,336.0,2942.93719011487
20131002,3413.41,508.0,1732731.0,7.0,230003.0,23000302.0,250.0,2942.93719011487
20131002,3033.03,68.0,205794.0,2.0,230003.0,23000302.0,930.0,2942.93719011487
20131002,2122.12,24.0,51051.0,2.0,110008.0,11000802.0,415.0,2942.93719011487
20131002,4774.77,280.0,1337336.0,4.0,110001.0,11000103.0,325.0,2942.93719011487
20131002,859.14,70.0,60560.5,4.0,350402.0,35040202.0,580.0,2942.93719011487
20131002,3326.67,15.0,50050.0,3.0,230001.0,23000104.0,343.0,2942.93719011487
20131002,1621.62,4.0,6506.5,1.0,311201.0,31120103.0,471.0,2942.93719011487
20131002,909.09,59.0,53446.5,3.0,320101.0,32010101.0,680.0,2942.93719011487
20131003,3146.85,4.0,12612.6,1.0,310901.0,31090101.0,356.0,2197.835030951041
20131003,1998.0,446.0,893305.8,6.0,220001.0,22000104.0,367.0,2197.835030951041
20131003,2952.95,36.0,105943.95,2.0,310401.0,31040101.0,901.0,2197.835030951041
20131003,1931.93,90.0,173826.0,2.0,320101.0,32010101.0,680.0,2197.835030951041
20131003,3413.41,168.0,573873.3,2.0,310901.0,31090101.0,250.0,2197.835030951041
20131003,3603.6,52.0,187387.2,1.0,240001.0,24000102.0,568.0,2197.835030951041
20131003,1248.75,4.0,5005.0,1.0,240004.0,24000402.0,597.0,2197.835030951041
20131003,2032.03,60.0,122122.0,2.0,220001.0,22000104.0,250.0,2197.835030951041
20131003,2312.31,40.0,92592.5,1.0,311201.0,31120103.0,209.0,2197.835030951041
20131003,2052.05,60.0,122877.0,2.0,110008.0,11000802.0,330.0,2197.835030951041
20131003,2362.36,62.0,146146.0,6.0,310901.0,31090105.0,250.0,2197.835030951041
20131003,2752.75,76.0,208791.0,1.0,310901.0,31090105.0,250.0,2197.835030951041
20131003,1998.0,12.0,23976.0,1.0,311201.0,31120103.0,250.0,2197.835030951041
20131003,1001.0,40.0,39960.0,1.0,230003.0,23000303.0,340.0,2197.835030951041
20131003,1151.15,122.0,139860.0,4.0,220001.0,22000104.0,367.0,2197.835030951041
20131003,2502.5,50.0,124875.0,1.0,110001.0,11000103.0,325.0,2197.835030951041
20131003,3076.92,56.0,172772.6,2.0,340101.0,34010101.0,336.0,2197.835030951041
20131003,2687.31,16.0,42957.0,3.0,240004.0,24000403.0,568.0,2197.835030951041
20131003,2062.06,124.0,255255.0,6.0,230001.0,23000101.0,486.0,2197.835030951041
20131003,1938.06,15.0,29070.9,2.0,210009.0,21000901.0,755.0,2197.835030951041
20131003,2197.8,20.0,43956.0,3.0,230003.0,23000301.0,486.0,2197.835030951041
20131003,1728.27,224.0,388388.0,4.0,220001.0,22000104.0,920.0,2197.835030951041
20131004,,,,,,,,
20131005,,,,,,,,
20131006,,,,,,,,
20131007,1878.12,36.0,67432.5,1.0,110001.0,11000105.0,340.0,2180.0993138936533
20131007,2412.41,536.0,1289209.5,3.0,110008.0,11000802.0,330.0,2180.0993138936533
20131007,1018.98,20.0,20479.5,2.0,320101.0,32010101.0,680.0,2180.0993138936533
20131007,2392.39,220.0,525973.5,10.0,230001.0,23000101.0,486.0,2180.0993138936533
20131007,1801.8,6.0,10810.8,2.0,310101.0,31010101.0,445.0,2180.0993138936533
20131007,1398.6,256.0,359359.0,3.0,310101.0,31010102.0,250.0,2180.0993138936533
20131007,2847.15,48.0,136863.0,3.0,230003.0,23000301.0,486.0,2180.0993138936533
20131007,2997.0,44.0,131868.0,1.0,230001.0,23000103.0,343.0,2180.0993138936533
20131008,,,,,,,,
20131009,1748.25,24.0,41958.0,2.0,240001.0,24000103.0,506.0,2901.690214560337
20131009,919.08,98.0,89910.0,2.0,320101.0,32010101.0,680.0,2901.690214560337
20131009,2797.2,1692.0,4749144.4,17.0,220001.0,22000104.0,920.0,2901.690214560337
20131009,2702.7,148.0,399599.2,4.0,220001.0,22000104.0,920.0,2901.690214560337
20131009,1378.62,20.0,27472.5,2.0,350101.0,35010101.0,565.0,2901.690214560337
20131009,3223.22,644.0,2072570.5,7.0,110008.0,11000802.0,330.0,2901.690214560337
20131009,3146.85,40.0,125874.0,1.0,310401.0,31040101.0,901.0,2901.690214560337
20131009,3173.17,284.0,900399.5,6.0,230003.0,23000301.0,486.0,2901.690214560337
20131009,2192.19,656.0,1433065.5,6.0,311201.0,31120106.0,250.0,2901.690214560337
20131009,3253.25,20.0,64935.0,2.0,311201.0,31120103.0,340.0,2901.690214560337
20131009,2782.78,128.0,355244.4,2.0,311201.0,31120103.0,209.0,2901.690214560337
20131009,500.5,80.0,40040.0,1.0,311201.0,31120106.0,269.0,2901.690214560337
20131009,2997.0,18.0,53946.0,2.0,230001.0,23000103.0,306.0,2901.690214560337
20131009,3036.96,60.0,182317.5,2.0,230001.0,23000101.0,250.0,2901.690214560337
20131009,2522.52,88.0,221721.5,4.0,230003.0,23000303.0,343.0,2901.690214560337
20131009,3556.44,32.0,114114.0,2.0,230003.0,23000303.0,340.0,2901.690214560337
20131009,2377.62,20.0,47547.5,1.0,311201.0,31120106.0,252.0,2901.690214560337
20131009,1501.5,32.0,47952.0,1.0,230003.0,23000302.0,910.0,2901.690214560337
20131009,1998.0,64.0,128128.0,1.0,230003.0,23000302.0,325.0,2901.690214560337
20131009,3176.82,100.0,317182.5,4.0,230003.0,23000302.0,367.0,2901.690214560337
20131009,3096.9,37.0,114685.2,2.0,250001.0,25000102.0,325.0,2901.690214560337
20131009,1498.5,16.0,23976.0,1.0,240004.0,24000403.0,906.0,2901.690214560337
20131009,3433.43,56.0,191808.0,2.0,230001.0,23000103.0,340.0,2901.690214560337
20131009,3643.64,56.0,203895.9,2.0,240004.0,24000403.0,568.0,2901.690214560337
20131009,3003.0,8.0,24024.0,1.0,230001.0,23000103.0,343.0,2901.690214560337
20131009,1251.25,24.0,30030.0,2.0,230003.0,23000302.0,800.0,2901.690214560337
20131009,1498.5,12.0,18018.0,1.0,230003.0,23000303.0,800.0,2901.690214560337
20131009,2997.0,4.0,11988.0,1.0,230001.0,23000103.0,340.0,2901.690214560337
20131009,2997.0,19.0,57057.0,2.0,230001.0,23000103.0,306.0,2901.690214560337
20131009,2852.85,56.0,159340.5,4.0,230001.0,23000104.0,343.0,2901.690214560337
20131009,2002.0,16.0,32032.0,1.0,240001.0,24000102.0,520.0,2901.690214560337
20131009,3246.75,4.0,12987.0,1.0,230001.0,23000104.0,323.0,2901.690214560337
20131009,500.5,16.0,7992.0,1.0,230001.0,23000101.0,800.0,2901.690214560337
20131009,2077.92,63.0,131068.8,4.0,110008.0,11000802.0,415.0,2901.690214560337
20131009,1751.75,24.0,41958.0,1.0,230001.0,23000101.0,407.0,2901.690214560337
20131009,3803.8,908.0,3450447.0,13.0,230003.0,23000303.0,367.0,2901.690214560337
20131009,2747.25,16.0,43956.0,1.0,230001.0,23000101.0,325.0,2901.690214560337
20131009,3023.02,940.0,2838836.0,13.0,230003.0,23000302.0,250.0,2901.690214560337
20131009,3623.62,56.0,203203.0,1.0,380303.0,38030302.0,232.0,2901.690214560337
20131009,2112.11,80.0,168968.8,1.0,330101.0,33010101.0,904.0,2901.690214560337
20131009,3496.5,4.0,13986.0,1.0,310901.0,31090101.0,356.0,2901.690214560337
20131009,2407.59,17.0,40959.0,2.0,230001.0,23000104.0,343.0,2901.690214560337
20131009,2417.58,32.0,77477.4,2.0,210009.0,21000901.0,232.0,2901.690214560337
20131009,2502.5,120.0,300300.0,1.0,350101.0,35010101.0,561.0,2901.690214560337
20131009,3253.25,172.0,559559.0,2.0,230001.0,23000104.0,336.0,2901.690214560337
20131009,3136.86,407.0,1279177.9,6.0,220001.0,22000104.0,367.0,2901.690214560337
20131009,1998.0,8.0,15984.0,1.0,350101.0,35010102.0,232.0,2901.690214560337
20131009,1148.85,51.0,58541.4,5.0,210009.0,21000901.0,755.0,2901.690214560337
20131009,2702.7,11.0,29670.3,1.0,350402.0,35040202.0,580.0,2901.690214560337
20131009,3303.3,324.0,1068567.5,7.0,230001.0,23000101.0,486.0,2901.690214560337
20131009,3383.38,140.0,472972.5,1.0,110008.0,11000802.0,336.0,2901.690214560337
20131009,2537.46,110.0,279720.0,2.0,220001.0,22000104.0,250.0,2901.690214560337
20131009,2497.5,8.0,20020.0,1.0,110008.0,11000802.0,250.0,2901.690214560337
20131010,3496.5,12.0,41958.0,1.0,230001.0,23000103.0,340.0,2908.949489051094
20131010,3026.97,200.0,606205.6,3.0,311201.0,31120103.0,209.0,2908.949489051094
20131010,2562.56,620.0,1583415.0,4.0,311201.0,31120106.0,250.0,2908.949489051094
20131010,2682.68,40.0,107092.8,1.0,250003.0,25000301.0,950.0,2908.949489051094
20131010,3453.45,120.0,414414.0,1.0,330101.0,33010101.0,361.0,2908.949489051094
20131010,3253.25,212.0,689689.0,3.0,310901.0,31090105.0,250.0,2908.949489051094
20131010,2892.89,70.0,202097.7,1.0,370401.0,37040102.0,760.0,2908.949489051094
20131010,3123.12,12.0,37537.5,3.0,230001.0,23000104.0,343.0,2908.949489051094
20131010,999.0,5.0,5005.0,1.0,220001.0,22000104.0,233.0,2908.949489051094
20131010,1998.0,4.0,7992.0,1.0,230001.0,23000103.0,343.0,2908.949489051094
20131010,999.0,12.0,12012.0,1.0,380401.0,38040101.0,660.0,2908.949489051094
20131010,2497.5,48.0,120120.0,1.0,380303.0,38030302.0,390.0,2908.949489051094
20131010,1618.38,12.0,19519.5,1.0,230003.0,23000303.0,232.0,2908.949489051094
20131010,3593.59,616.0,2206990.8,7.0,110008.0,11000802.0,330.0,2908.949489051094
20131010,2902.9,221.0,639459.9,11.0,240004.0,24000403.0,568.0,2908.949489051094
20131010,1548.45,4.0,6206.2,1.0,310101.0,31010101.0,445.0,2908.949489051094
20131010,1441.44,103.0,147662.19,4.0,250003.0,25000302.0,305.0,2908.949489051094
20131010,3236.76,92.0,297702.0,2.0,311201.0,31120106.0,464.0,2908.949489051094
20131010,1751.75,28.0,48951.0,1.0,240001.0,24000103.0,517.0,2908.949489051094
20131010,760.76,23.0,17482.5,2.0,320101.0,32010101.0,680.0,2908.949489051094
20131010,2852.85,2072.0,5904889.2,19.0,220001.0,22000104.0,920.0,2908.949489051094
20131010,3636.36,31.0,113102.99,2.0,250003.0,25000301.0,325.0,2908.949489051094
20131010,4004.0,20.0,80080.0,1.0,250001.0,25000102.0,464.0,2908.949489051094
20131010,869.13,29.0,25274.7,2.0,230001.0,23000102.0,343.0,2908.949489051094
20131010,3303.3,8.0,26373.6,1.0,220001.0,22000104.0,920.0,2908.949489051094
20131010,3323.32,88.0,292292.0,2.0,311201.0,31120106.0,252.0,2908.949489051094
20131010,2707.29,28.0,76076.0,2.0,380201.0,38020102.0,325.0,2908.949489051094
20131010,2497.5,8.0,20020.0,1.0,230001.0,23000101.0,325.0,2908.949489051094
20131010,2067.93,28.0,58058.0,2.0,350301.0,35030101.0,570.0,2908.949489051094
20131010,1498.5,4.0,6006.0,1.0,230003.0,23000302.0,323.0,2908.949489051094
20131010,899.1,8.0,7207.2,1.0,240001.0,24000103.0,520.0,2908.949489051094
20131010,999.0,28.0,27972.0,1.0,240004.0,24000403.0,906.0,2908.949489051094
20131010,2697.3,20.0,53946.0,1.0,230001.0,23000102.0,343.0,2908.949489051094
20131010,3073.07,28.0,85914.0,2.0,220001.0,22000103.0,250.0,2908.949489051094
20131010,3116.88,12.0,37537.5,1.0,310901.0,31090105.0,250.0,2908.949489051094
20131010,3496.5,40.0,139860.0,1.0,350101.0,35010102.0,561.0,2908.949489051094
20131010,3113.11,90.0,279720.0,2.0,220001.0,22000104.0,250.0,2908.949489051094
20131010,3253.25,148.0,481481.0,1.0,220001.0,22000105.0,702.0,2908.949489051094
20131010,880.88,56.0,49049.0,1.0,110008.0,11000803.0,487.0,2908.949489051094
20131010,2487.51,600.0,1494493.0,5.0,210001.0,21000102.0,367.0,2908.949489051094
20131010,2502.5,16.0,40040.0,1.0,110008.0,11000802.0,250.0,2908.949489051094
20131010,2297.7,160.0,368368.0,1.0,240001.0,24000102.0,595.0,2908.949489051094
20131010,1601.6,23.0,36763.2,3.0,350402.0,35040202.0,580.0,2908.949489051094
20131010,3503.5,900.0,3150846.0,13.0,230003.0,23000303.0,367.0,2908.949489051094
20131010,1578.42,12.0,18918.9,1.0,310401.0,31040101.0,901.0,2908.949489051094
20131010,3036.96,796.0,2415582.0,11.0,230003.0,23000302.0,250.0,2908.949489051094
20131010,2937.06,92.0,269730.0,2.0,220001.0,22000104.0,920.0,2908.949489051094
20131010,1998.0,76.0,152152.0,1.0,240001.0,24000103.0,525.0,2908.949489051094
20131010,2222.22,80.0,177422.4,1.0,210009.0,21000901.0,755.0,2908.949489051094
20131010,3496.5,32.0,111888.0,1.0,230003.0,23000303.0,340.0,2908.949489051094
20131010,2877.12,64.0,183816.0,1.0,230001.0,23000101.0,250.0,2908.949489051094
20131010,2122.12,4.0,8491.5,1.0,310101.0,31010102.0,451.0,2908.949489051094
20131010,2727.27,44.0,119880.0,2.0,250001.0,25000102.0,325.0,2908.949489051094
20131010,1748.25,26.0,45454.5,2.0,230003.0,23000303.0,343.0,2908.949489051094
20131010,1501.5,16.0,24024.0,1.0,250001.0,25000102.0,325.0,2908.949489051094
20131010,3346.65,204.0,682816.5,4.0,230003.0,23000301.0,486.0,2908.949489051094
20131010,2752.75,12.0,33033.0,1.0,230003.0,23000302.0,367.0,2908.949489051094
20131011,750.75,20.0,15015.0,1.0,230003.0,23000302.0,323.0,2926.688223389764
20131011,2747.25,4.0,10989.0,1.0,310901.0,31090101.0,356.0,2926.688223389764
20131011,1001.0,24.0,24024.0,1.0,110008.0,11000801.0,157.0,2926.688223389764
20131011,3246.75,104.0,338338.0,1.0,110008.0,11000802.0,336.0,2926.688223389764
20131011,3223.22,100.0,321821.5,2.0,240001.0,24000102.0,568.0,2926.688223389764
20131011,3183.18,104.0,331130.8,2.0,311201.0,31120103.0,209.0,2926.688223389764
20131011,2292.29,8.0,18281.7,1.0,370101.0,37010101.0,766.0,2926.688223389764
20131011,1751.75,12.0,21021.0,1.0,340101.0,34010102.0,306.0,2926.688223389764
20131011,3503.5,16.0,56056.0,1.0,230001.0,23000104.0,343.0,2926.688223389764
20131011,880.88,16.0,13986.0,1.0,310101.0,31010103.0,441.0,2926.688223389764
20131011,3606.39,23.0,82917.0,2.0,380303.0,38030302.0,232.0,2926.688223389764
20131011,2717.28,36.0,97902.0,3.0,230003.0,23000303.0,340.0,2926.688223389764
20131011,1618.38,40.0,64935.0,1.0,310401.0,31040101.0,464.0,2926.688223389764
20131011,2997.0,40.0,120120.0,2.0,110008.0,11000801.0,750.0,2926.688223389764
20131011,3083.08,120.0,368631.0,1.0,220001.0,22000105.0,702.0,2926.688223389764
20131011,3203.2,39.0,124924.8,1.0,220001.0,22000104.0,250.0,2926.688223389764
20131011,1861.86,264.0,489510.0,4.0,110008.0,11000802.0,390.0,2926.688223389764
20131011,2252.25,24.0,53946.0,3.0,230003.0,23000303.0,343.0,2926.688223389764
20131011,3146.85,80.0,252252.0,1.0,310401.0,31040101.0,901.0,2926.688223389764
20131011,2632.63,32.0,84155.76,1.0,250003.0,25000301.0,950.0,2926.688223389764
20131011,1631.63,75.0,122522.4,5.0,350402.0,35040202.0,580.0,2926.688223389764
20131011,3746.25,80.0,300300.0,1.0,311201.0,31120106.0,464.0,2926.688223389764
20131011,2002.0,4.0,8008.0,1.0,230003.0,23000303.0,343.0,2926.688223389764
20131011,3823.82,879.0,3350146.5,18.0,230003.0,23000303.0,367.0,2926.688223389764
20131011,2752.75,16.0,43956.0,1.0,230001.0,23000101.0,407.0,2926.688223389764
20131011,2322.32,28.0,65165.1,1.0,250001.0,25000102.0,325.0,2926.688223389764
20131011,3383.38,12.0,40540.5,1.0,230001.0,23000103.0,417.0,2926.688223389764
20131011,3073.07,632.0,1940438.5,12.0,230003.0,23000302.0,250.0,2926.688223389764
20131011,2882.88,40.0,115115.0,1.0,230001.0,23000104.0,336.0,2926.688223389764
20131011,2412.41,26.0,62537.4,2.0,210009.0,21000901.0,755.0,2926.688223389764
20131011,2877.12,104.0,298701.0,1.0,230001.0,23000101.0,250.0,2926.688223389764
20131011,3316.68,748.0,2479518.0,13.0,230001.0,23000101.0,486.0,2926.688223389764
20131011,1498.5,12.0,17982.0,1.0,240001.0,24000103.0,567.0,2926.688223389764
20131011,2762.76,676.0,1867131.0,10.0,311201.0,31120106.0,250.0,2926.688223389764
20131011,2752.75,4.0,10989.0,1.0,230001.0,23000104.0,343.0,2926.688223389764
20131011,2917.08,524.0,1531530.0,5.0,230003.0,23000302.0,250.0,2926.688223389764
20131011,2497.5,24.0,59940.0,2.0,310901.0,31090105.0,250.0,2926.688223389764
20131011,759.24,23.0,17482.5,2.0,320101.0,32010101.0,680.0,2926.688223389764
20131011,250.25,16.0,3996.0,1.0,240004.0,24000401.0,515.0,2926.688223389764
20131011,1288.71,80.0,103096.8,2.0,250003.0,25000302.0,305.0,2926.688223389764
20131011,1998.0,3.0,6006.0,1.0,380401.0,38040102.0,597.0,2926.688223389764
20131011,3476.52,720.0,2504992.5,9.0,110008.0,11000802.0,330.0,2926.688223389764
20131011,2772.77,1224.0,3390606.0,13.0,220001.0,22000104.0,200.0,2926.688223389764
20131011,1501.5,12.0,18018.0,1.0,110008.0,11000803.0,451.0,2926.688223389764
20131011,3483.48,341.0,1186084.9,4.0,220001.0,22000104.0,367.0,2926.688223389764
20131011,2737.26,1596.0,4368427.2,13.0,220001.0,22000104.0,920.0,2926.688223389764
20131011,3616.38,12.0,43456.5,1.0,310101.0,31010102.0,451.0,2926.688223389764
20131011,3196.8,32.0,102502.4,2.0,220001.0,22000104.0,200.0,2926.688223389764
20131011,1918.08,136.0,260739.0,3.0,110008.0,11000803.0,157.0,2926.688223389764
20131011,2297.7,36.0,82882.8,2.0,110008.0,11000802.0,415.0,2926.688223389764
20131011,3616.38,18.0,65315.25,2.0,230001.0,23000103.0,413.0,2926.688223389764
20131011,3253.25,20.0,64935.0,1.0,380303.0,38030302.0,390.0,2926.688223389764
20131011,4424.42,12.0,52947.0,2.0,250003.0,25000301.0,325.0,2926.688223389764
20131011,2202.2,12.0,26426.4,1.0,220001.0,22000104.0,233.0,2926.688223389764
20131011,1171.17,6.0,6993.0,1.0,230003.0,23000302.0,445.0,2926.688223389764
20131011,3003.0,4.0,11988.0,1.0,220001.0,22000104.0,920.0,2926.688223389764
20131011,3103.1,14.0,43443.4,1.0,220001.0,22000104.0,200.0,2926.688223389764
20131011,3336.66,120.0,401401.0,4.0,310101.0,31010102.0,250.0,2926.688223389764
20131011,3116.88,63.0,196946.75,4.0,230001.0,23000102.0,343.0,2926.688223389764
20131011,2802.8,80.0,224224.0,1.0,311201.0,31120103.0,390.0,2926.688223389764
20131011,3246.75,4.0,12987.0,1.0,240004.0,24000402.0,597.0,2926.688223389764
20131011,2117.88,4.0,8508.5,1.0,230003.0,23000302.0,343.0,2926.688223389764
20131011,3016.98,80.0,241841.6,1.0,370401.0,37040102.0,760.0,2926.688223389764
20131011,1198.8,40.0,48048.0,1.0,340101.0,34010101.0,350.0,2926.688223389764
20131011,500.5,8.0,4004.0,1.0,230003.0,23000301.0,340.0,2926.688223389764
20131011,2497.5,20.0,49950.0,2.0,230003.0,23000303.0,486.0,2926.688223389764
20131011,3633.63,200.0,725673.6,4.0,310101.0,31010101.0,250.0,2926.688223389764
20131011,1708.29,352.0,602101.5,4.0,240001.0,24000101.0,516.0,2926.688223389764
20131012,3376.62,8.0,26973.0,1.0,370101.0,37010103.0,790.0,3028.547284450441
20131012,2222.22,60.0,133633.5,1.0,110008.0,11000802.0,390.0,3028.547284450441
20131012,3196.8,40.0,128128.0,1.0,310901.0,31090101.0,200.0,3028.547284450441
20131012,2997.0,28.0,83916.0,1.0,230003.0,23000303.0,340.0,3028.547284450441
20131012,2882.88,8.0,23023.0,1.0,310901.0,31090101.0,356.0,3028.547284450441
20131012,3613.61,944.0,3405291.3,9.0,110008.0,11000802.0,330.0,3028.547284450441
20131012,2752.75,8.0,21978.0,1.0,350101.0,35010101.0,561.0,3028.547284450441
20131012,3253.25,84.0,273273.0,1.0,230001.0,23000101.0,250.0,3028.547284450441
20131012,2987.01,1476.0,4424019.6,18.0,220001.0,22000104.0,920.0,3028.547284450441
20131012,2047.95,56.0,114685.2,1.0,250001.0,25000102.0,301.0,3028.547284450441
20131012,3393.39,18.0,60939.0,3.0,230001.0,23000104.0,343.0,3028.547284450441
20131012,1118.88,236.0,263763.5,4.0,240001.0,24000101.0,500.0,3028.547284450441
20131012,750.75,28.0,20979.0,1.0,230001.0,23000101.0,500.0,3028.547284450441
20131012,10489.5,12.0,125874.0,1.0,310401.0,31040101.0,901.0,3028.547284450441
20131012,2902.9,88.0,254944.8,1.0,310901.0,31090101.0,250.0,3028.547284450441
20131012,3196.8,65.0,207792.0,1.0,220001.0,22000104.0,250.0,3028.547284450441
20131012,3503.5,68.0,237762.0,1.0,230001.0,23000103.0,340.0,3028.547284450441
20131012,3746.25,24.0,90090.0,1.0,350101.0,35010102.0,561.0,3028.547284450441
