datadate,단가(원),거래량,거래대금(원),경매건수,도매시장코드,도매법인코드,산지코드 ,해당일자_전체평균가격(원)
20130612,4995.0,972.0,4864860.0,4.0,360301.0,36030103.0,800 ,4811.753627419576
20130612,4885.11,810.0,3956040.0,19.0,230001.0,23000102.0,800 ,4811.753627419576
20130612,5295.29,306.0,1618380.0,18.0,380201.0,38020102.0,800 ,4811.753627419576
20130612,4735.26,1206.0,5712282.0,35.0,250001.0,25000102.0,800 ,4811.753627419576
20130612,5794.2,36.0,209008.8,2.0,250003.0,25000301.0,800 ,4811.753627419576
20130612,4805.19,173.0,831547.62,23.0,311201.0,31120103.0,471 ,4811.753627419576
20130612,5005.0,459.0,2297295.0,9.0,380401.0,38040102.0,800 ,4811.753627419576
20130612,6323.67,15.0,94905.0,1.0,350301.0,35030101.0,560 ,4811.753627419576
20130612,4644.64,1814.0,8411580.0,14.0,311201.0,31120106.0,800 ,4811.753627419576
20130612,5024.97,126.0,634634.0,2.0,320101.0,32010101.0,680 ,4811.753627419576
20130612,4995.0,90.0,450450.0,1.0,330101.0,33010101.0,138 ,4811.753627419576
20130612,4165.83,648.0,2697300.0,2.0,240004.0,24000401.0,801 ,4811.753627419576
20130612,4334.33,162.0,702702.0,1.0,110008.0,11000802.0,800 ,4811.753627419576
20130612,4004.0,360.0,1438560.0,1.0,210009.0,21000903.0,800 ,4811.753627419576
20130612,900.9,30.0,27027.0,1.0,350402.0,35040201.0,560 ,4811.753627419576
20130612,4485.51,3525.0,15811173.0,33.0,110001.0,11000101.0,800 ,4811.753627419576
20130612,5715.71,90.0,513486.0,2.0,250001.0,25000102.0,135 ,4811.753627419576
20130613,5274.72,1782.0,9395595.0,4.0,110001.0,11000104.0,800 ,4741.738061450745
20130613,3613.61,162.0,584415.0,1.0,311201.0,31120101.0,800 ,4741.738061450745
20130613,5325.32,306.0,1630629.0,2.0,250003.0,25000302.0,800 ,4741.738061450745
20130613,5164.83,18.0,92907.0,1.0,320101.0,32010101.0,801 ,4741.738061450745
20130613,4805.19,828.0,3988985.0,19.0,230001.0,23000103.0,800 ,4741.738061450745
20130613,5084.91,486.0,2472525.0,24.0,230003.0,23000302.0,800 ,4741.738061450745
20130613,4264.26,1494.0,6358635.0,2.0,210001.0,21000102.0,800 ,4741.738061450745
20130613,4575.42,540.0,2477475.0,16.0,230001.0,23000101.0,800 ,4741.738061450745
20130613,4995.0,486.0,2432430.0,7.0,220001.0,22000103.0,800 ,4741.738061450745
20130613,4594.59,774.0,3553550.0,33.0,250001.0,25000102.0,138 ,4741.738061450745
20130613,5005.0,486.0,2427570.0,12.0,230003.0,23000301.0,800 ,4741.738061450745
20130613,5285.28,18.0,95095.0,1.0,220001.0,22000104.0,800 ,4741.738061450745
20130613,5285.28,36.0,190190.0,2.0,220001.0,22000101.0,800 ,4741.738061450745
20130613,5404.59,765.0,4135860.0,5.0,210009.0,21000901.0,902 ,4741.738061450745
20130613,5285.28,126.0,664335.0,5.0,370101.0,37010101.0,800 ,4741.738061450745
20130613,5335.33,324.0,1727926.2,6.0,240004.0,24000401.0,800 ,4741.738061450745
20130613,5005.0,324.0,1618380.0,8.0,320201.0,32020101.0,138 ,4741.738061450745
20130613,5005.0,810.0,4054050.0,5.0,311201.0,31120106.0,800 ,4741.738061450745
20130613,5274.72,396.0,2092090.0,10.0,230001.0,23000104.0,800 ,4741.738061450745
20130613,5005.0,432.0,2157840.0,9.0,230003.0,23000303.0,800 ,4741.738061450745
20130613,4794.79,72.0,345345.0,3.0,350101.0,35010102.0,561 ,4741.738061450745
20130613,1801.8,10.0,17982.0,1.0,320301.0,32030101.0,120 ,4741.738061450745
20130613,3886.11,828.0,3216780.0,11.0,250001.0,25000101.0,306 ,4741.738061450745
20130613,10149.84,10.0,101498.4,1.0,210009.0,21000901.0,910 ,4741.738061450745
20130613,5274.72,54.0,285285.0,2.0,370101.0,37010102.0,800 ,4741.738061450745
20130613,10809.18,10.0,108051.84,1.0,380101.0,38010102.0,901 ,4741.738061450745
20130613,4834.83,486.0,2346651.0,1.0,110001.0,11000102.0,800 ,4741.738061450745
20130613,5805.8,54.0,312886.8,3.0,250003.0,25000301.0,800 ,4741.738061450745
20130613,9990.0,10.0,100100.0,1.0,380101.0,38010102.0,630 ,4741.738061450745
20130613,5274.72,36.0,190190.0,1.0,330201.0,33020102.0,800 ,4741.738061450745
20130613,4995.0,486.0,2427570.0,11.0,330101.0,33010101.0,138 ,4741.738061450745
20130613,6876.87,15.0,103103.0,1.0,310101.0,31010103.0,901 ,4741.738061450745
20130613,5544.45,45.0,249690.06,2.0,320101.0,32010102.0,157 ,4741.738061450745
20130613,2002.0,40.0,79920.0,2.0,310901.0,31090101.0,901 ,4741.738061450745
20130613,9509.5,30.0,285285.0,2.0,370101.0,37010103.0,800 ,4741.738061450745
20130613,4164.16,3006.0,12527515.0,4.0,110001.0,11000103.0,800 ,4741.738061450745
20130614,5794.2,54.0,312886.8,3.0,250003.0,25000301.0,800 ,4742.057993031359
20130614,10480.47,1.0,10461.528,1.0,310901.0,31090105.0,699 ,4742.057993031359
20130614,5595.59,459.0,2567565.0,1.0,110001.0,11000105.0,800 ,4742.057993031359
20130614,5274.72,18.0,94905.0,1.0,370101.0,37010101.0,800 ,4742.057993031359
20130614,5554.44,162.0,899100.0,6.0,310101.0,31010102.0,138 ,4742.057993031359
20130614,5874.12,51.0,299839.86,2.0,310901.0,31090105.0,456 ,4742.057993031359
20130614,5715.71,54.0,308708.4,2.0,250001.0,25000102.0,135 ,4742.057993031359
20130614,1638.36,32.0,52447.5,2.0,350402.0,35040202.0,500 ,4742.057993031359
20130614,5295.29,408.0,2162160.0,2.0,311201.0,31120103.0,130 ,4742.057993031359
20130614,4715.28,90.0,425425.0,4.0,350101.0,35010102.0,561 ,4742.057993031359
20130614,4734.73,936.0,4428424.0,2.0,210009.0,21000901.0,800 ,4742.057993031359
20130614,5754.24,30.0,172547.28,2.0,320101.0,32010102.0,157 ,4742.057993031359
20130614,4245.75,2160.0,9170820.0,1.0,210001.0,21000103.0,800 ,4742.057993031359
20130614,4825.17,18.0,87087.0,1.0,320101.0,32010101.0,680 ,4742.057993031359
20130614,4944.94,1242.0,6128865.0,8.0,311201.0,31120106.0,800 ,4742.057993031359
20130614,1998.0,20.0,40040.0,1.0,310901.0,31090101.0,901 ,4742.057993031359
20130614,3056.94,180.0,550550.0,2.0,230001.0,23000103.0,800 ,4742.057993031359
20130614,4515.48,126.0,568431.0,4.0,220001.0,22000101.0,800 ,4742.057993031359
20130614,5215.21,812.0,4228747.02,34.0,311201.0,31120103.0,471 ,4742.057993031359
20130614,1801.8,10.0,17982.0,1.0,320301.0,32030101.0,120 ,4742.057993031359
20130614,5005.0,432.0,2162160.0,2.0,110001.0,11000104.0,800 ,4742.057993031359
20130614,7507.5,4.0,30030.0,1.0,110001.0,11000101.0,800 ,4742.057993031359
20130614,4334.33,360.0,1561560.0,1.0,210001.0,21000102.0,800 ,4742.057993031359
20130614,5175.17,90.0,465465.0,1.0,320101.0,32010101.0,801 ,4742.057993031359
20130615,2777.22,432.0,1198800.0,2.0,230001.0,23000102.0,800 ,4294.685976929781
20130615,6476.47,173.0,1118880.0,27.0,380201.0,38020102.0,800 ,4294.685976929781
20130615,5254.74,898.0,4725721.0,25.0,110001.0,11000101.0,800 ,4294.685976929781
20130615,5235.23,972.0,5079915.0,22.0,230001.0,23000102.0,800 ,4294.685976929781
20130615,4914.91,4374.0,21486465.0,11.0,110001.0,11000104.0,800 ,4294.685976929781
20130615,5554.44,36.0,200200.0,1.0,371501.0,37150102.0,800 ,4294.685976929781
20130615,5284.71,72.0,380718.9,2.0,320201.0,32020102.0,138 ,4294.685976929781
20130615,3966.03,882.0,3507504.0,3.0,311201.0,31120106.0,800 ,4294.685976929781
20130615,4334.33,2106.0,9130121.0,4.0,210009.0,21000902.0,801 ,4294.685976929781
20130615,5285.28,18.0,95095.0,1.0,220001.0,22000101.0,800 ,4294.685976929781
20130615,2207.79,15.0,33153.12,1.0,320201.0,32020101.0,157 ,4294.685976929781
20130615,1998.0,30.0,59940.0,1.0,310901.0,31090101.0,901 ,4294.685976929781
20130615,1181.18,408.0,480480.0,3.0,240001.0,24000102.0,800 ,4294.685976929781
20130615,5434.56,18.0,98098.0,1.0,330201.0,33020102.0,800 ,4294.685976929781
20130615,6863.13,15.0,102897.0,1.0,310101.0,31010103.0,901 ,4294.685976929781
20130615,10809.18,10.0,108268.16,1.0,380101.0,38010102.0,901 ,4294.685976929781
20130615,4704.7,558.0,2626624.0,3.0,110001.0,11000103.0,800 ,4294.685976929781
20130615,4724.72,18.0,85085.0,1.0,350101.0,35010102.0,561 ,4294.685976929781
20130615,5285.28,108.0,569430.0,2.0,320101.0,32010101.0,680 ,4294.685976929781
20130615,10170.16,10.0,101701.6,1.0,210009.0,21000901.0,910 ,4294.685976929781
20130615,5744.25,18.0,103351.545,1.0,210009.0,21000902.0,901 ,4294.685976929781
20130615,5645.64,32.0,180580.4,24.0,311201.0,31120103.0,471 ,4294.685976929781
20130615,5204.79,486.0,2532530.0,2.0,230001.0,23000103.0,800 ,4294.685976929781
20130615,5274.72,234.0,1233765.0,2.0,370101.0,37010101.0,800 ,4294.685976929781
20130615,5754.24,30.0,172547.28,2.0,320101.0,32010102.0,157 ,4294.685976929781
20130615,5284.71,918.0,4855140.0,1.0,240004.0,24000403.0,800 ,4294.685976929781
20130615,4295.7,900.0,3866130.0,4.0,250001.0,25000101.0,157 ,4294.685976929781
20130615,4715.28,972.0,4594590.0,1.0,210009.0,21000903.0,800 ,4294.685976929781
20130615,4724.72,18.0,85085.0,1.0,220001.0,22000104.0,800 ,4294.685976929781
20130615,1338.66,2000.0,2672325.0,1.0,250001.0,25000102.0,135 ,4294.685976929781
20130615,5045.04,324.0,1636034.4,19.0,250003.0,25000301.0,800 ,4294.685976929781
20130615,4915.08,486.0,2392390.0,8.0,230003.0,23000303.0,800 ,4294.685976929781
20130615,6313.68,31.0,196196.0,2.0,330101.0,33010102.0,800 ,4294.685976929781
20130615,4885.11,162.0,791208.0,1.0,110008.0,11000802.0,800 ,4294.685976929781
20130615,4245.75,4000.0,17017000.0,1.0,210001.0,21000103.0,800 ,4294.685976929781
20130615,1048.95,19.0,19969.95,1.0,350402.0,35040201.0,906 ,4294.685976929781
20130615,4945.05,20.0,99099.0,1.0,350402.0,35040202.0,500 ,4294.685976929781
20130616,4435.56,54.0,239760.0,1.0,240001.0,24000103.0,800 ,4940.70317660621
20130616,4904.9,212.0,1038186.774,31.0,311201.0,31120103.0,471 ,4940.70317660621
20130616,4995.0,810.0,4054050.0,24.0,230003.0,23000301.0,800 ,4940.70317660621
20130616,4995.0,1620.0,8091900.0,1.0,210001.0,21000102.0,800 ,4940.70317660621
20130616,5704.29,18.0,102697.2,1.0,250001.0,25000102.0,135 ,4940.70317660621
20130616,1798.2,15.0,26973.0,1.0,320301.0,32030101.0,120 ,4940.70317660621
20130616,4174.17,972.0,4045950.0,1.0,110001.0,11000104.0,800 ,4940.70317660621
20130616,5765.76,45.0,258820.92,2.0,320101.0,32010102.0,157 ,4940.70317660621
20130616,4984.98,1134.0,5648643.0,6.0,110001.0,11000103.0,800 ,4940.70317660621
20130616,4885.11,3865.0,18909891.0,18.0,110001.0,11000101.0,800 ,4940.70317660621
20130616,9490.5,10.0,94905.0,1.0,350301.0,35030102.0,570 ,4940.70317660621
20130616,6323.67,75.0,474525.0,3.0,350301.0,35030101.0,560 ,4940.70317660621
20130616,5005.0,51.0,254745.0,1.0,220001.0,22000105.0,903 ,4940.70317660621
20130616,2002.0,10.0,20020.0,1.0,310901.0,31090101.0,901 ,4940.70317660621
20130616,6876.87,15.0,102897.0,1.0,310101.0,31010103.0,901 ,4940.70317660621
20130616,8008.0,30.0,239760.0,1.0,311201.0,31120103.0,471 ,4940.70317660621
20130616,5395.39,36.0,193806.0,1.0,320101.0,32010101.0,680 ,4940.70317660621
20130616,4435.56,810.0,3596400.0,1.0,311201.0,31120106.0,800 ,4940.70317660621
20130616,4724.72,18.0,84915.0,1.0,350101.0,35010102.0,561 ,4940.70317660621
20130616,5584.41,459.0,2567565.0,1.0,240004.0,24000402.0,800 ,4940.70317660621
20130616,5434.56,54.0,293706.0,2.0,330201.0,33020102.0,800 ,4940.70317660621
20130616,5005.0,810.0,4045950.0,10.0,380201.0,38020101.0,800 ,4940.70317660621
20130616,6153.84,36.0,221538.24,1.0,311201.0,31120103.0,471 ,4940.70317660621
20130616,5274.72,18.0,95095.0,1.0,370101.0,37010101.0,800 ,4940.70317660621
20130616,4724.72,972.0,4585410.0,1.0,210001.0,21000101.0,138 ,4940.70317660621
20130616,8758.75,233.0,2037360.6,2.0,250003.0,25000301.0,800 ,4940.70317660621
20130616,4284.28,360.0,1541540.0,1.0,210009.0,21000903.0,800 ,4940.70317660621
20130616,5265.26,270.0,1421420.0,6.0,220001.0,22000101.0,800 ,4940.70317660621
20130617,5285.28,90.0,475475.0,1.0,230001.0,23000104.0,800 ,5133.685447815534
20130617,8991.0,2.0,17982.0,1.0,320301.0,32030101.0,120 ,5133.685447815534
20130617,6763.23,30.0,202996.8,2.0,210009.0,21000901.0,910 ,5133.685447815534
20130617,5274.72,18.0,94905.0,1.0,220001.0,22000101.0,800 ,5133.685447815534
20130617,630.63,30.0,18965.947,1.0,350301.0,35030102.0,570 ,5133.685447815534
20130617,5715.71,36.0,205805.6,2.0,250001.0,25000102.0,135 ,5133.685447815534
20130617,5274.72,90.0,475475.0,1.0,320101.0,32010101.0,680 ,5133.685447815534
20130617,4715.28,90.0,424575.0,4.0,350101.0,35010102.0,561 ,5133.685447815534
20130617,5605.6,5.0,28028.0,1.0,370101.0,37010103.0,800 ,5133.685447815534
20130617,5805.8,54.0,312886.8,3.0,250003.0,25000301.0,800 ,5133.685447815534
20130617,5295.29,884.0,4684680.0,2.0,110001.0,11000105.0,800 ,5133.685447815534
20130617,5005.0,972.0,4864860.0,2.0,110001.0,11000104.0,800 ,5133.685447815534
20130617,4825.17,126.0,608391.0,1.0,310901.0,31090101.0,901 ,5133.685447815534
20130617,5765.76,30.0,172547.28,2.0,320101.0,32010102.0,157 ,5133.685447815534
20130617,6876.87,15.0,102897.0,1.0,310101.0,31010103.0,901 ,5133.685447815534
20130618,,,,,,,,
20130619,14985.0,2.0,29970.0,1.0,310901.0,31090105.0,472 ,4634.089530586767
20130619,5095.09,131.0,667152.486,32.0,311201.0,31120103.0,471 ,4634.089530586767
20130619,5285.28,18.0,95095.0,1.0,370101.0,37010102.0,800 ,4634.089530586767
20130619,4874.87,828.0,4025970.0,14.0,330101.0,33010101.0,157 ,4634.089530586767
20130619,5005.0,68.0,340340.0,1.0,220001.0,22000105.0,903 ,4634.089530586767
20130619,7912.08,36.0,284715.0,1.0,350301.0,35030101.0,560 ,4634.089530586767
20130619,6006.0,360.0,2157840.0,8.0,110008.0,11000801.0,801 ,4634.089530586767
20130619,7457.45,20.0,149149.0,3.0,110001.0,11000101.0,800 ,4634.089530586767
20130619,5434.56,108.0,587412.0,1.0,230003.0,23000302.0,800 ,4634.089530586767
20130619,4724.72,486.0,2292705.0,3.0,110001.0,11000104.0,800 ,4634.089530586767
20130619,1801.8,10.0,17982.0,1.0,320301.0,32030101.0,120 ,4634.089530586767
20130619,2497.5,80.0,200200.0,3.0,310901.0,31090101.0,901 ,4634.089530586767
20130619,4654.65,1890.0,8775216.0,4.0,110001.0,11000102.0,800 ,4634.089530586767
20130619,4165.83,972.0,4054050.0,1.0,110001.0,11000103.0,800 ,4634.089530586767
20130619,4715.28,108.0,509490.0,4.0,350101.0,35010102.0,561 ,4634.089530586767
20130619,5285.28,18.0,94905.0,1.0,220001.0,22000103.0,800 ,4634.089530586767
20130619,5274.72,36.0,189810.0,1.0,330201.0,33020102.0,800 ,4634.089530586767
20130619,5284.71,170.0,899100.0,7.0,380401.0,38040102.0,800 ,4634.089530586767
20130619,4995.0,90.0,449550.0,1.0,320101.0,32010101.0,680 ,4634.089530586767
20130619,5335.33,90.0,480480.0,1.0,220001.0,22000101.0,800 ,4634.089530586767
20130619,5945.94,18.0,107107.0,1.0,240004.0,24000403.0,110 ,4634.089530586767
20130619,5295.29,459.0,2427570.0,27.0,380201.0,38020102.0,800 ,4634.089530586767
20130619,3583.58,30.0,107475.368,1.0,350301.0,35030102.0,570 ,4634.089530586767
20130619,5224.77,459.0,2397600.0,25.0,250003.0,25000301.0,800 ,4634.089530586767
20130619,3996.0,2160.0,8631360.0,1.0,210001.0,21000103.0,800 ,4634.089530586767
20130619,9490.5,2.0,19019.0,1.0,350402.0,35040202.0,500 ,4634.089530586767
20130619,5274.72,108.0,569430.0,4.0,230001.0,23000104.0,800 ,4634.089530586767
20130619,4995.0,54.0,270270.0,1.0,110008.0,11000802.0,800 ,4634.089530586767
20130620,4495.5,3238.0,14600586.0,36.0,110001.0,11000101.0,800 ,4715.056330185851
20130620,5754.24,30.0,172547.28,1.0,320101.0,32010102.0,157 ,4715.056330185851
20130620,5005.0,648.0,3243240.0,1.0,240004.0,24000401.0,800 ,4715.056330185851
20130620,5805.8,18.0,104295.6,1.0,250003.0,25000301.0,800 ,4715.056330185851
20130620,4825.17,702.0,3389607.0,1.0,210001.0,21000102.0,800 ,4715.056330185851
20130620,6043.95,58.0,351305.955,36.0,311201.0,31120103.0,471 ,4715.056330185851
20130620,6876.87,15.0,103103.0,1.0,310101.0,31010103.0,901 ,4715.056330185851
20130620,5124.87,561.0,2882880.0,2.0,311201.0,31120103.0,130 ,4715.056330185851
20130620,6276.27,30.0,188188.0,1.0,320101.0,32010102.0,471 ,4715.056330185851
20130620,5584.41,51.0,284715.0,2.0,220001.0,22000105.0,702 ,4715.056330185851
20130620,5595.59,34.0,189810.0,1.0,220001.0,22000105.0,903 ,4715.056330185851
20130620,2502.5,50.0,125125.0,3.0,310901.0,31090101.0,901 ,4715.056330185851
20130620,4685.31,486.0,2277720.0,11.0,330201.0,33020101.0,157 ,4715.056330185851
20130620,5274.72,18.0,95095.0,1.0,370101.0,37010102.0,800 ,4715.056330185851
20130620,4604.6,378.0,1735263.0,2.0,110001.0,11000104.0,800 ,4715.056330185851
20130620,6336.33,30.0,190190.0,2.0,350301.0,35030101.0,560 ,4715.056330185851
20130620,1048.95,40.0,41958.0,2.0,350402.0,35040202.0,500 ,4715.056330185851
20130620,5285.28,18.0,94905.0,1.0,220001.0,22000101.0,800 ,4715.056330185851
20130620,7192.8,15.0,107892.0,1.0,210009.0,21000901.0,910 ,4715.056330185851
20130620,4724.72,90.0,424575.0,4.0,350101.0,35010102.0,561 ,4715.056330185851
20130620,5274.72,162.0,855855.0,5.0,370101.0,37010101.0,800 ,4715.056330185851
20130621,4995.0,972.0,4864860.0,8.0,360301.0,36030103.0,540 ,5024.553874898972
20130621,5114.88,1107.0,5675670.0,31.0,250001.0,25000102.0,800 ,5024.553874898972
20130621,4924.92,158.0,777859.082,24.0,311201.0,31120103.0,471 ,5024.553874898972
20130621,10510.5,4.0,41958.0,2.0,350402.0,35040202.0,500 ,5024.553874898972
20130621,5595.59,51.0,285285.0,2.0,220001.0,22000105.0,903 ,5024.553874898972
20130621,5295.29,459.0,2432430.0,7.0,230003.0,23000302.0,800 ,5024.553874898972
20130621,4815.18,1080.0,5205200.0,3.0,210009.0,21000902.0,801 ,5024.553874898972
20130621,6863.13,90.0,618618.0,4.0,210009.0,21000901.0,910 ,5024.553874898972
20130621,1058.94,1098.0,1159968.81,3.0,250001.0,25000102.0,901 ,5024.553874898972
20130621,9009.0,540.0,4855140.0,17.0,380201.0,38020101.0,800 ,5024.553874898972
20130621,5174.82,918.0,4756752.0,1.0,240004.0,24000403.0,800 ,5024.553874898972
20130621,5595.59,85.0,474525.0,5.0,371501.0,37150101.0,903 ,5024.553874898972
20130621,5384.61,18.0,96903.0,1.0,320101.0,32010101.0,680 ,5024.553874898972
20130621,5934.06,918.0,5459454.0,11.0,240004.0,24000402.0,800 ,5024.553874898972
20130621,5345.34,393.0,2100898.8,22.0,250003.0,25000301.0,800 ,5024.553874898972
20130621,4504.5,180.0,809190.0,1.0,250001.0,25000101.0,138 ,5024.553874898972
20130621,2502.5,10.0,24975.0,1.0,310901.0,31090101.0,901 ,5024.553874898972
20130621,4995.0,810.0,4045950.0,30.0,230003.0,23000301.0,800 ,5024.553874898972
20130621,5044.95,187.0,945945.0,2.0,220001.0,22000105.0,702 ,5024.553874898972
20130621,4995.0,810.0,4054050.0,22.0,230001.0,23000102.0,800 ,5024.553874898972
20130621,5274.72,54.0,284715.0,1.0,330201.0,33020102.0,800 ,5024.553874898972
20130621,5274.72,54.0,284715.0,2.0,370101.0,37010101.0,800 ,5024.553874898972
20130621,5245.24,486.0,2542455.0,4.0,230001.0,23000103.0,800 ,5024.553874898972
20130621,5124.87,504.0,2582415.0,11.0,240001.0,24000103.0,800 ,5024.553874898972
20130621,5994.0,300.0,1801800.0,5.0,330101.0,33010102.0,800 ,5024.553874898972
20130621,4715.28,108.0,509490.0,4.0,350101.0,35010102.0,561 ,5024.553874898972
20130621,2497.5,10.0,24975.0,1.0,320301.0,32030101.0,138 ,5024.553874898972
20130621,5274.72,18.0,94905.0,1.0,220001.0,22000104.0,800 ,5024.553874898972
20130621,5005.0,10.0,49950.0,1.0,220001.0,22000101.0,800 ,5024.553874898972
20130621,1798.2,10.0,18018.0,1.0,320301.0,32030101.0,120 ,5024.553874898972
20130621,5285.28,126.0,665665.0,7.0,371501.0,37150102.0,800 ,5024.553874898972
20130621,5274.72,144.0,760239.0,5.0,220001.0,22000101.0,800 ,5024.553874898972
20130621,5245.24,2.0,10460.529,1.0,310901.0,31090105.0,699 ,5024.553874898972
20130621,5505.5,480.0,2642640.0,16.0,310101.0,31010101.0,138 ,5024.553874898972
20130621,5014.98,396.0,1988010.0,7.0,370101.0,37010102.0,800 ,5024.553874898972
20130621,6323.67,75.0,474525.0,2.0,350301.0,35030101.0,560 ,5024.553874898972
20130621,5005.0,324.0,1618380.0,2.0,311201.0,31120101.0,800 ,5024.553874898972
20130621,6206.2,10.0,61938.0,2.0,110001.0,11000101.0,800 ,5024.553874898972
20130621,6006.0,75.0,450450.0,2.0,310101.0,31010103.0,138 ,5024.553874898972
20130621,5065.06,3888.0,19684665.0,4.0,110001.0,11000104.0,800 ,5024.553874898972
20130621,5005.0,252.0,1258740.0,2.0,110008.0,11000802.0,800 ,5024.553874898972
20130621,5005.0,108.0,540540.0,1.0,110001.0,11000103.0,800 ,5024.553874898972
20130622,4995.0,36.0,180180.0,1.0,250001.0,25000102.0,138 ,4953.869099066083
20130622,4715.28,126.0,594405.0,5.0,350101.0,35010102.0,561 ,4953.869099066083
20130622,5584.41,1530.0,8541450.0,8.0,360301.0,36030103.0,540 ,4953.869099066083
20130622,5945.94,36.0,213786.0,2.0,250001.0,25000102.0,901 ,4953.869099066083
20130622,5595.59,459.0,2562435.0,4.0,240004.0,24000403.0,800 ,4953.869099066083
20130622,4385.61,180.0,789210.0,8.0,330101.0,33010101.0,138 ,4953.869099066083
20130622,5464.53,2043.0,11167821.0,12.0,110001.0,11000101.0,800 ,4953.869099066083
20130622,5005.0,648.0,3243240.0,7.0,380201.0,38020101.0,800 ,4953.869099066083
20130622,5285.28,972.0,5124870.0,17.0,230003.0,23000303.0,800 ,4953.869099066083
20130622,6853.14,21.0,143955.9,27.0,311201.0,31120103.0,471 ,4953.869099066083
20130622,5175.17,486.0,2513511.0,10.0,240004.0,24000401.0,800 ,4953.869099066083
20130622,6323.67,45.0,284715.0,2.0,350301.0,35030101.0,560 ,4953.869099066083
20130622,4724.72,486.0,2292705.0,2.0,340101.0,34010102.0,330 ,4953.869099066083
20130622,5584.41,918.0,5135130.0,1.0,240004.0,24000402.0,800 ,4953.869099066083
20130622,5084.91,486.0,2472525.0,2.0,110001.0,11000102.0,800 ,4953.869099066083
20130622,1851.85,1458.0,2702700.0,2.0,311201.0,31120101.0,800 ,4953.869099066083
20130622,9009.0,3.0,27027.0,1.0,320301.0,32030101.0,138 ,4953.869099066083
20130622,9490.5,10.0,95095.0,1.0,370101.0,37010103.0,800 ,4953.869099066083
20130622,4835.16,2430.0,11760228.0,7.0,311201.0,31120106.0,800 ,4953.869099066083
20130622,4635.36,1080.0,5006188.8,13.0,250001.0,25000101.0,143 ,4953.869099066083
20130622,5384.61,1440.0,7752240.0,1.0,210001.0,21000102.0,800 ,4953.869099066083
20130622,1801.8,10.0,17982.0,1.0,320301.0,32030101.0,120 ,4953.869099066083
20130622,5164.83,972.0,5016978.0,15.0,310401.0,31040101.0,800 ,4953.869099066083
20130622,5085.08,72.0,366366.0,2.0,320201.0,32020101.0,157 ,4953.869099066083
20130622,5214.78,1134.0,5930925.0,10.0,230001.0,23000103.0,800 ,4953.869099066083
20130622,4795.2,1134.0,5438556.0,7.0,110001.0,11000103.0,800 ,4953.869099066083
20130622,4824.82,1944.0,9359631.0,4.0,110001.0,11000104.0,800 ,4953.869099066083
20130622,4884.88,459.0,2243241.0,1.0,110001.0,11000105.0,800 ,4953.869099066083
20130622,5005.0,486.0,2427570.0,11.0,330101.0,33010101.0,901 ,4953.869099066083
20130622,5595.59,68.0,380380.0,1.0,220001.0,22000105.0,903 ,4953.869099066083
20130622,4905.09,977.0,4795200.0,9.0,220001.0,22000106.0,800 ,4953.869099066083
20130622,5005.0,972.0,4864860.0,7.0,220001.0,22000103.0,800 ,4953.869099066083
20130622,6186.18,570.0,3517479.0,17.0,310101.0,31010103.0,901 ,4953.869099066083
20130622,5284.71,459.0,2432430.0,1.0,311201.0,31120103.0,130 ,4953.869099066083
20130622,829.17,144.0,119880.0,2.0,210001.0,21000101.0,135 ,4953.869099066083
20130622,5225.22,90.0,470149.68,2.0,320201.0,32020102.0,138 ,4953.869099066083
20130622,5554.44,36.0,199800.0,1.0,330201.0,33020102.0,800 ,4953.869099066083
20130622,4605.39,54.0,249195.947,2.0,350301.0,35030102.0,570 ,4953.869099066083
20130622,5794.2,54.0,312886.8,2.0,250003.0,25000301.0,800 ,4953.869099066083
20130622,5274.72,36.0,190190.0,1.0,220001.0,22000101.0,800 ,4953.869099066083
20130622,5635.63,408.0,2295702.0,3.0,220001.0,22000105.0,718 ,4953.869099066083
20130622,6136.13,405.0,2481516.0,15.0,330101.0,33010102.0,800 ,4953.869099066083
20130623,5274.72,18.0,94905.0,1.0,320101.0,32010101.0,801 ,5124.609141052867
20130623,4945.05,108.0,535535.0,2.0,320101.0,32010101.0,680 ,5124.609141052867
20130623,5195.19,36.0,186813.0,2.0,220001.0,22000101.0,800 ,5124.609141052867
20130623,5284.71,170.0,900900.0,1.0,311201.0,31120103.0,130 ,5124.609141052867
20130623,250.25,20.0,4995.0,1.0,240001.0,24000101.0,057 ,5124.609141052867
20130623,5285.28,324.0,1711710.0,1.0,210001.0,21000102.0,800 ,5124.609141052867
20130623,5295.29,324.0,1711486.8,6.0,240004.0,24000401.0,800 ,5124.609141052867
20130623,5284.71,238.0,1258740.0,4.0,380401.0,38040102.0,800 ,5124.609141052867
20130623,5885.88,102.0,600600.0,1.0,230003.0,23000302.0,800 ,5124.609141052867
20130623,5164.83,486.0,2513511.0,1.0,311201.0,31120106.0,800 ,5124.609141052867
20130623,4924.92,495.0,2439937.5,3.0,310901.0,31090101.0,901 ,5124.609141052867
20130623,4995.0,306.0,1528470.0,8.0,320201.0,32020101.0,138 ,5124.609141052867
20130623,4864.86,972.0,4729725.0,36.0,230001.0,23000102.0,800 ,5124.609141052867
20130623,4724.72,90.0,425425.0,5.0,350101.0,35010102.0,561 ,5124.609141052867
20130623,5934.06,36.0,213786.0,1.0,250001.0,25000102.0,901 ,5124.609141052867
